 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::5.0,  Dry Hop Red::5.0,  Lawnmower Lager::5.0,  Caldera Rose Petal (Kettle Series)::5.0,  Caldera IPA::5.0,  Dry Hop Orange::5.0,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::3.5,  Caldera IPA::3.5,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.5,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::2.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.0,  Leviathan Imperial Stout::3.0,  Killer Whale Stout::3.0,  Amstel Light::3.0,  Amstel Bright::2.5,  Amstel (Pure Filtered)::2.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::3.5,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::5.0,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.0,  Leviathan Imperial Stout::3.0,  Killer Whale Stout::2.5,  Amstel Light::2.5,  Amstel Bright::2.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::3.5,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.0,  Amstel Bright::3.0,  Amstel (Pure Filtered)::3.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::5.0,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::3.5,  Amstel Light::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::3.5,  Code Blue::3.5,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::2.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.5,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.5,  Leviathan Imperial Stout::3.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.0,  Caldera Pale Ale::4.0,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::5.0,  Dry Hop Red::5.0,  Lawnmower Lager::5.0,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::3.5,  Amstel Bright::3.5,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.5,  Leviathan Imperial Stout::3.5,  Killer Whale Stout::3.0,  Amstel Light::3.0,  Amstel Bright::2.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.5,  Leviathan Imperial Stout::2.5,  Killer Whale Stout::1.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::3.5,  Mogli::3.0,  Code Blue::2.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::3.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.0,  Caldera Pale Ale::4.0,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::3.5,  Caldera IPA::3.5,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.5,  Ashland Amber::3.5,  Mogli::3.5,  Code Blue::3.0,  Leviathan Imperial Stout::3.0,  Killer Whale Stout::3.0,  Amstel Light::3.0,  Amstel Bright::3.0,  Amstel (Pure Filtered)::2.5
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.0,  Pilot Rock Porter::4.0,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::3.5,  Lawnmower Lager::3.5,  Caldera Rose Petal (Kettle Series)::3.5,  Caldera IPA::3.5,  Dry Hop Orange::3.5,  Hopportunity Knocks::3.0,  Ashland Amber::3.0,  Mogli::2.5,  Code Blue::2.5,  Leviathan Imperial Stout::2.5,  Killer Whale Stout::2.5,  Amstel Light::2.5,  Amstel Bright::1.0
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::5.0,  Vas Deferens Ale::5.0,  Old Growth Imperial Stout::5.0,  Dry Hop Red::5.0,  Lawnmower Lager::5.0,  Caldera Rose Petal (Kettle Series)::5.0,  Caldera IPA::5.0,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.5,  Ashland Amber::4.5,  Mogli::4.5,  Code Blue::4.5,  Leviathan Imperial Stout::4.5,  Killer Whale Stout::4.5,  Amstel Light::4.5,  Amstel Bright::4.5,  Amstel (Pure Filtered)::4.5
 Caldera Ginger Beer::5.0,  Rauch Ür Bock::5.0,  Caldera Pale Ale::5.0,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.5,  Old Growth Imperial Stout::4.5,  Dry Hop Red::4.5,  Lawnmower Lager::4.5,  Caldera Rose Petal (Kettle Series)::4.5,  Caldera IPA::4.5,  Dry Hop Orange::4.5,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
 Caldera Ginger Beer::4.5,  Rauch Ür Bock::4.5,  Caldera Pale Ale::4.5,  Pilot Rock Porter::4.5,  Vas Deferens Ale::4.0,  Old Growth Imperial Stout::4.0,  Dry Hop Red::4.0,  Lawnmower Lager::4.0,  Caldera Rose Petal (Kettle Series)::4.0,  Caldera IPA::4.0,  Dry Hop Orange::4.0,  Hopportunity Knocks::4.0,  Ashland Amber::4.0,  Mogli::4.0,  Code Blue::4.0,  Leviathan Imperial Stout::4.0,  Killer Whale Stout::4.0,  Amstel Light::4.0,  Amstel Bright::4.0,  Amstel (Pure Filtered)::4.0
